0,0.22222222
1,0.16666667
2,0.2962963
3,0.2777778
4,0.31111112
5,0.35185185
6,0.3968254
7,0.375
8,0.37037036
9,0.33333334
10,0.34343433
11,0.3611111
12,0.35042736
13,0.34126985
14,0.34074074
15,0.33333334
16,0.33333334
17,0.33333334
18,0.32748538
19,0.32777777
20,0.33862433
21,0.32828283
22,0.33333334
23,0.3425926
24,0.33777776
25,0.33333334
26,0.33333334
27,0.32936507
28,0.33716476
29,0.34074074
30,0.34767026
31,0.3472222
32,0.35016835
33,0.3529412
34,0.35555556
35,0.35493827
36,0.35435435
37,0.3625731
38,0.36182335
39,0.36666667
40,0.36856368
41,0.37301588
42,0.36950904
43,0.36868685
44,0.36790124
45,0.37439615
46,0.37588653
47,0.375
48,0.37641722
49,0.37555555
50,0.37254903
51,0.37393162
52,0.37526205
53,0.37654322
54,0.37777779
55,0.37301588
56,0.374269
57,0.3697318
58,0.3709981
59,0.36851853
60,0.36612022
61,0.3655914
62,0.36507937
63,0.36458334
64,0.36068377
65,0.36195287
66,0.35986733
67,0.35947713
68,0.3558776
69,0.35873017
70,0.36150235
71,0.3611111
72,0.36225265
73,0.36636636
74,0.36444443
75,0.3640351
76,0.36507937
77,0.36609685
78,0.36146274
79,0.36527777
80,0.36625513
81,0.36449865
82,0.36144578
83,0.36243385
84,0.3633987
85,0.3630491
86,0.36653894
87,0.36489898
88,0.36329588
89,0.36296296
90,0.36019537
91,0.35748792
92,0.3572282
93,0.3617021
94,0.3625731
95,0.3622685
96,0.36540663
97,0.36394557
98,0.36251402
99,0.36444443
100,0.3630363
101,0.35947713
102,0.3592233
103,0.3568376
104,0.35767195
105,0.35744235
106,0.35825545
107,0.3611111
108,0.362895
109,0.36161616
110,0.36036035
111,0.36011904
112,0.35791543
113,0.3576998
114,0.35748792
115,0.35823753
116,0.3580247
117,0.3606403
118,0.36134455
119,0.35925925
120,0.36088154
121,0.36156648
122,0.35953027
123,0.3611111
124,0.36266667
125,0.3633157
126,0.36220473
127,0.36197916
128,0.3617571
129,0.36153847
130,0.36217132
131,0.3627946
132,0.36424395
133,0.36650082
134,0.36707819
135,0.36683005
136,0.36577454
137,0.36956522
138,0.37090328
139,0.37222221
140,0.3743105
141,0.37480438
142,0.37451437
143,0.3742284
144,0.37471265
145,0.3759513
146,0.37641722
147,0.37762764
148,0.37509322
149,0.37555555
150,0.37527594
151,0.375
152,0.3754539
153,0.37445888
154,0.37419355
155,0.37535614
156,0.37650388
157,0.3769339
158,0.3766597
159,0.37986112
160,0.37957212
161,0.37860084
162,0.3783231
163,0.37872627
164,0.37777779
165,0.3768407
166,0.37591484
167,0.37632275
168,0.3754109
169,0.375817
170,0.37621832
171,0.375969
172,0.37443802
173,0.37547892
174,0.3752381
175,0.37373737
176,0.3735091
177,0.37453184
178,0.3749224
179,0.37469137
180,0.37691835
181,0.37728938
182,0.37765634
183,0.37741545
184,0.3783784
185,0.37753883
186,0.37730244
187,0.37706855
188,0.37683716
189,0.3766082
190,0.37696335
191,0.3767361
192,0.37708694
193,0.37857962
194,0.37834758
195,0.37698412
196,0.37676254
197,0.37766555
198,0.37800112
199,0.3772222
200,0.37700388
201,0.37733772
202,0.37657362
203,0.37636167
204,0.37615177
205,0.3759439
206,0.37573805
207,0.375
208,0.3758639
209,0.37566137
210,0.37546077
211,0.37526205
212,0.37454355
213,0.3748702
214,0.3751938
215,0.37551442
216,0.37480798
217,0.37461773
218,0.37442923
219,0.37323233
220,0.3730518
221,0.37387386
222,0.3721973
223,0.37103173
224,0.37135804
225,0.37118977
226,0.37249142
227,0.37280703
228,0.37311983
229,0.37391305
230,0.37421837
231,0.37404215
232,0.3748212
233,0.37559354
234,0.37588653
235,0.3752354
236,0.37599626
237,0.37535015
238,0.37517434
239,0.37592593
240,0.37621024
241,0.3764922
242,0.3754001
243,0.3765938
244,0.37732425
245,0.37850046
246,0.37921727
247,0.37858424
248,0.3797412
249,0.37955555
250,0.37892872
251,0.37830687
252,0.37768996
253,0.37707788
254,0.3782135
255,0.3793403
256,0.37916127
257,0.3781223
258,0.3783784
259,0.37820512
260,0.37888464
261,0.37871078
262,0.37811577
263,0.37752524
264,0.37861636
265,0.3784461
266,0.3786933
267,0.37852404
268,0.37918216
269,0.3798354
270,0.3804838
271,0.37990198
272,0.37932438
273,0.3783455
274,0.37818182
275,0.37882447
276,0.37906137
277,0.3788969
278,0.37873358
279,0.37896827
280,0.37959668
281,0.37864462
282,0.3784845
283,0.37871674
284,0.37933722
285,0.37917638
286,0.3801781
287,0.38040122
288,0.38023838
289,0.37969348
290,0.37915236
291,0.37899545
292,0.37959802
293,0.3798186
294,0.38003767
295,0.37912914
296,0.3778526
297,0.37733036
298,0.37644
299,0.37592593
300,0.3765227
